T,X,Y
0,7.010140588367426,21
0,11.281900271341886,23
0,19.36640783019714,40
0,22.175819432018802,52
0,29.27649020773663,58
0,10.106606627361863,21
0,37.10831041600398,76
0,31.857482643876395,64
0,14.371785599597851,31
0,-2.3313598327584444,0
0,15.335101552923135,35
0,16.580061469080235,35
0,-2.393991023273621,0
0,16.590654860599535,35
0,14.398765897386271,33
0,9.71430972440249,25
0,21.01303358264377,39
0,24.042787041017867,50
0,12.11058219947445,27
0,17.835838084367822,32
0,10.761665063360272,15
0,9.70715581449112,23
0,16.635973764559957,34
0,20.187372472557048,45
0,11.493657130229266,25
1,-1.709358093187344,4
0,20.686278741473693,43
0,3.227537493854898,9
0,16.975988985870377,34
0,30.23220984979549,61
0,15.8653636375595,37
0,6.481999962731422,15
0,4.310567627053928,13
0,25.363692202753352,53
0,15.864412035901326,33
0,20.317907935536358,40
0,23.410414383543724,52
0,15.607981649291357,31
0,13.531166090900975,31
0,8.421218422533055,15
0,-8.660038125741288,-13
1,3.8559960483084907,16
0,15.443251945946159,31
0,14.597903869624375,27
0,19.228478984444276,40
0,14.986505294336252,33
0,17.274860099830363,35
0,22.302390333125867,45
0,8.919640491362074,23
0,13.702736806768302,30
0,3.142297345496356,8
0,23.7831423039451,53
0,16.307343367481568,35
0,19.918577097055415,40
0,28.339865202151632,62
0,24.63636676363138,51
0,15.519988455850545,36
0,22.301482732904574,45
0,4.546367083045679,13
0,19.471275570715044,45
0,17.111280599723788,38
0,3.0538479264363723,10
0,26.69856022350004,57
0,10.367382589945752,26
0,21.465829757777573,46
0,12.640520547277628,29
0,23.948343119568865,50
0,26.498094107996753,61
0,9.359604175434896,19
0,3.756810448965311,12
0,14.94871960309905,29
0,22.791333096218253,50
0,13.029502699130132,32
0,11.091811328348445,21
0,19.906258048927842,48
0,-6.092139744563124,-12
0,10.682275412130213,21
0,4.929629587965552,13
0,18.35850963076434,36
0,10.110005673566059,26
0,7.078658735031789,18
0,13.169350608709095,21
0,4.2527326232354685,7
0,15.895010052845674,32
0,10.541021194955396,25
0,12.98064770579124,25
0,10.262895229031841,21
0,23.2981032068198,51
0,15.129170545232018,30
0,20.19609466127394,44
0,19.838282780089276,38
0,9.550792371709846,25
0,20.55978678763543,48
0,18.792867793937777,37
0,18.509188545416958,32
0,12.810453747164049,23
0,12.585247274295678,30
0,22.28441585230486,45
0,33.455676537589554,72
0,9.358982744397693,17
0,20.275585661791975,40
0,13.06997977405556,28
0,22.278852794415243,50
0,19.50650645878506,41
0,24.48100439535899,48
0,-6.358278094036653,-8
0,11.19133857346867,25
0,8.094518253881013,20
0,15.136098629364968,32
0,10.209073751586299,21
0,10.872195539681606,24
0,21.45487856073321,38
0,31.21542515519866,66
0,-6.590644530891112,-6
0,13.516399947145862,31
0,18.49643033522049,37
0,16.03786479643081,30
0,13.238919318000864,33
0,5.1722595687432715,11
0,8.458621146858764,19
0,21.79985578563572,47
0,24.606099682451635,50
0,16.773396665314372,36
0,9.31062103961708,25
0,16.76568775653205,34
0,14.079681775818571,36
0,20.36483696053494,44
0,16.946392941477985,37
0,11.025683873618735,27
0,17.525384522232414,40
0,6.564762530458353,19
0,22.56009535086058,49
0,25.458681814637355,52
0,6.571967449419407,20
0,19.368375719621543,41
0,8.069901932752169,16
0,24.573474886233406,54
0,23.23294894427218,51
0,14.158574840443094,31
0,23.959469675545648,51
0,12.55127075167088,29
0,10.855921347984294,30
0,11.450240843287718,25
0,14.87319357692795,28
0,13.412707010847964,28
0,17.234759891420524,38
0,11.079531646382264,24
0,22.11756884035574,45
0,24.167754006427785,53
0,12.033104571086893,29
0,4.582601917622716,11
0,21.790985881595724,47
0,25.108452914654713,51
0,14.694012846521412,30
0,5.707863540462675,13
0,18.13408734170478,35
0,28.19734503206199,60
1,0.9893872317560604,9
0,19.823405565273656,41
0,13.490923690923633,30
0,9.15460972494772,21
0,19.98559635473635,40
0,5.609360928332844,12
0,18.375557674988183,37
0,26.506071592074655,59
0,17.413514788291696,32
0,8.98942057189759,20
0,1.7655302864867526,8
0,5.744334541545147,11
0,1.270222960839991,2
0,28.79705943944257,57
0,14.004123992551273,25
0,7.638687764837876,21
0,5.614330314572477,13
0,7.462037483500858,14
0,13.31325702557568,27
0,5.739115084867075,14
0,29.41046075432326,60
0,10.02088487207153,19
0,9.739336850388687,23
0,18.462065357243663,36
0,27.604674849579688,56
0,26.59180838713804,56
0,12.09744538398334,24
0,18.043424179588616,38
0,17.19436359588055,35
0,20.239155932057148,50
0,18.045637072176,37
0,8.449372937886618,21
0,5.918479031595153,11
0,17.405244376878308,34
0,6.531695064721285,15
0,26.905787108528482,55
0,16.31943849336748,34
0,7.79137949830203,17
0,13.42692118381318,31
0,11.941541683326228,32
0,14.950081434685721,38
0,23.566790797196667,49
0,4.444576540619581,16
1,1.0593861179862873,14
0,18.704407624149415,38
0,14.581737061402812,30
0,17.305800304701375,36
0,19.556372291629337,47
0,14.551612980722444,31
0,22.39751789594318,46
0,8.855987840372109,24
0,16.5150207540963,34
0,9.353903924799322,20
0,6.9607546525909125,18
0,20.923591274402796,44
0,20.552425135641688,36
0,0.46415935363904204,0
0,7.024006067293014,18
0,18.335874640132918,34
0,24.561856356743476,55
0,10.672317426225355,23
0,14.529519036967303,32
0,4.693227023015867,12
0,36.08649106483007,69
0,19.800969441104066,39
0,23.15690485962642,45
0,21.264166968293548,45
0,23.46594925886591,53
0,20.864663222478566,43
0,13.318499664831272,29
0,21.952105884224963,40
0,16.63311948217105,34
0,26.372608491129675,54
0,10.115617263179647,22
0,11.669915421246388,27
0,21.289233715204595,49
0,26.2371634747458,54
0,17.16129065022608,37
0,10.299778021832243,18
0,15.048353023110511,34
0,12.01420736749148,26
0,31.174700640542504,59
0,23.18967319715238,49
0,26.11554400484222,52
0,18.412357944538932,42
0,11.559015765957614,26
0,25.38610915633413,53
0,29.231596268798395,65
0,20.655674374557044,43
0,15.805981449240486,33
0,24.64779024155905,51
0,13.03108119038092,28
0,22.116324697675065,44
0,10.30732626956905,24
0,8.23707288827724,20
0,20.531559039267,41
0,18.703441667392273,35
0,31.23445099473578,68
0,13.759143484149952,33
0,16.187580438420508,37
0,6.880485477530826,19
1,1.0457580879799036,14
0,1.753479590925382,7
0,19.70486307359343,46
0,6.5868872809080905,15
0,25.014295703532902,50
0,27.378134339349174,57
0,13.716771970361522,29
0,29.26739826617917,62
0,17.817597412828107,43
0,24.999636658184084,53
0,14.194349271297167,34
0,23.673366556584895,56
0,8.453462537225258,25
0,20.981459922132025,44
0,12.326263627028318,25
0,14.955521623857468,39
0,21.05374853864182,41
0,17.381693607764603,32
0,15.40500026250017,27
0,21.82223326042083,49
0,22.425649956340145,43
0,4.919943574960241,11
0,20.47155492595918,43
0,21.36800844337212,49
0,9.98624444300484,18
0,19.086406501621163,41
0,5.406132955279105,14
0,27.514592821036693,62
0,14.098765811886661,30
0,15.371517759761307,34
0,25.57913568996108,53
0,14.858071460019135,35
0,20.791102258875323,47
0,7.620797523726699,16
0,11.441961405712881,27
0,4.860340934982812,8
0,14.334522895721431,31
0,24.248283425075353,48
0,17.78886547523799,37
0,23.074221048713696,52
0,7.790338671038798,24
0,8.934180928919083,21
0,12.275654634684546,26
0,20.58058341836659,43
0,18.851429035705806,42
0,15.877686850516513,34
0,20.98103475498385,47
0,14.788812551086423,37
0,15.827804244656154,36
0,26.438678634321427,54
0,11.309850415305341,27
0,17.461449092641054,35
0,28.895558471246396,55
0,16.8152376173538,39
0,21.652427820189686,51
0,11.146545758249179,29
0,31.65216307503168,65
0,-1.9970497528215745,-11
0,6.925423696797157,14
0,7.569246839087201,19
0,28.958428265388527,59
0,18.819849049949916,44
0,13.901384141156264,28
0,5.7459366405559145,15
0,18.913032343206645,41
0,16.912270234404243,37
1,10.456244775266365,24
0,4.067782772816187,10
0,7.177938194107499,17
0,17.707302329626884,37
0,18.488086317071357,35
0,16.585148750503482,34
0,14.78731912084044,29
0,1.8501043102109627,7
0,16.39016123292509,38
0,7.739720493268868,19
0,16.334318393385956,36
0,19.720404740335532,41
0,10.593795993414647,24
0,7.8154353871872235,12
0,23.948889186928838,50
0,18.81437749939593,43
0,10.906995108567221,23
0,-8.002529143015003,-11
1,15.606996369066787,34
0,21.033105486321123,44
0,24.972455178605713,52
0,10.577125161446801,25
0,10.855753861033536,24
0,12.456746186673609,34
0,22.703374665290678,38
0,6.602255789012698,11
0,15.096984806809893,30
0,8.594043669861648,20
0,18.148387920924247,37
0,3.5625224873574837,7
0,19.009281587222397,36
0,12.026824694611896,22
0,14.207693553576345,28
0,20.206033736911248,47
0,25.15050782036556,50
0,2.424103991811048,15
0,24.028440569436363,54
0,20.46524802364652,42
0,13.642464829710754,32
0,27.23199610300066,60
0,17.509201807806758,34
0,26.347494432683682,50
0,11.257683017630018,29
0,9.066241882754838,18
0,25.797256904798466,56
0,33.31417650675808,71
0,21.070282082753668,39
0,23.129478091846096,50
0,12.208813505392673,28
0,5.3986591380142706,17
0,14.192247546719665,31
0,28.00255035332966,60
0,1.116329146266148,6
0,12.037382154854104,26
0,0.6836780480991091,9
0,16.866153686766335,39
0,22.993955793850233,53
0,6.058143663547188,15
0,12.72486698624422,31
0,26.60597536880738,53
0,15.292266655105639,31
0,6.086023708232965,17
1,5.46991484732307,18
0,-0.11717999684266545,1
0,22.186357400995654,47
0,10.031024626192444,18
0,24.405444597427405,52
0,22.9362314844803,50
0,10.719761984350528,23
0,11.776369305247027,22
0,22.229073676630602,52
0,17.195421570389268,38
0,18.142635830766572,35
0,2.8232772439953067,6
0,23.18169676203383,44
0,8.997394109082087,15
0,-2.156034891589119,-7
0,11.064597974336326,22
0,19.375969926689283,42
0,32.77700806941121,70
0,13.017388605901928,28
0,5.361747136063393,16
0,32.987788870273334,70
0,17.281903584469063,33
0,13.910618932173218,28
0,7.392104485047108,18
0,7.968176063530409,20
0,27.829381406261028,61
0,13.834473598304104,26
0,11.697529585917167,20
0,11.920697740841401,32
0,28.542926504760214,59
0,11.284690573094064,28
0,21.025276785883236,44
0,18.129135198125972,34
0,17.914126933763935,42
0,8.981989783597996,22
0,21.268433903791063,49
0,28.86905612328347,62
0,15.582530997293953,31
0,8.642033884720838,20
0,5.669010520718825,17
0,17.525740080500782,35
0,13.824127597238121,31
0,15.165007616479501,36
0,16.09462815665849,31
0,4.195098741432032,10
0,22.251881789863283,47
0,17.87454444184079,41
0,15.403071008515644,33
0,17.854857577358292,36
0,23.409143103230214,51
0,16.42739713519517,33
0,9.198128421680941,22
0,25.32986516788936,54
0,12.533409231662247,27
0,10.196239859304239,25
0,3.5040332377200443,13
0,16.063320034788635,31
0,7.618850451793492,19
0,11.846935983090061,26
0,19.59429953457732,41
0,16.266159046292866,35
0,24.130297821477555,54
0,18.441098366154105,39
0,12.768836411679136,27
0,13.362378042464172,25
0,11.941008249288597,26
0,21.17097026931635,45
0,16.17173112588959,32
0,12.71263662166622,27
0,22.7593849147072,49
0,16.770288104701972,40
0,12.275717343781427,26
0,3.9008213483664864,16
0,19.49977476238393,44
0,17.909669032140137,41
0,16.410649762163033,37
0,12.527471473203446,28
0,9.332115115029236,19
0,14.18641648585499,31
0,17.851408628275934,38
0,14.977193010048008,33
0,14.842307393373625,37
0,12.25459540185737,33
0,18.711239581880978,42
0,17.86900890387647,41
0,9.980709822108597,20
0,22.082115072050396,41
0,22.330853969336452,47
0,22.508764390351352,48
0,14.95483162141053,37
0,14.446709483823156,39
0,6.726633009215265,17
0,22.03728186246292,51
1,-1.0863432953973415,9
0,12.872327378167643,29
0,13.281276674411828,32
0,22.8497496647532,49
0,15.995094571173981,39
0,8.284246722101177,16
0,4.585876278715178,5
0,10.166930491306537,23
0,16.85287370095613,39
0,16.440373872174188,39
0,14.41899295942594,30
0,10.525366479178977,25
0,14.318954655206207,29
0,23.9821035357136,53
0,7.196572329291245,15
0,16.269146514613514,32
0,28.948553756128494,63
0,20.434626560845654,40
0,12.352515031208718,23
0,21.28777553987482,48
0,9.983806275345852,23
0,16.05638151286098,28
0,28.432281571324737,63
0,31.15308882814943,61
1,2.330962910714703,11
0,21.600538909296546,46
0,31.58890039206834,72
0,11.637287913357408,26
0,18.071925032649144,42
0,28.05792431568385,58
0,12.059833224505018,28
0,19.616192856483462,38
0,15.526347949734811,34
1,0.5970665174970193,7
0,18.768970922443362,37
0,14.527041397228825,33
0,23.425050218965666,53
0,32.747097572429,70
0,21.471131946348997,45
0,13.060821106825209,31
0,19.601207829112536,39
0,17.614252658983546,39
0,24.183842442547643,53
0,4.4896976492902,11
0,6.669380102879236,15
0,-0.36146023753050827,2
0,20.856676356695345,43
0,15.847946649646664,34
0,10.878896992675577,27
0,10.198024394164289,17
1,11.422470138619452,34
0,8.577474318937028,21
0,13.428787156605495,30
0,12.046273527367157,24
0,27.11979399675736,56
0,18.586458787142703,38
0,9.451819603474398,24
0,11.328911030223825,27
0,25.591522080026994,57
0,19.61941878376501,42
0,18.36146075191163,33
0,21.76517367464877,43
0,28.68890597447761,59
0,6.261445979049636,16
0,10.034603841190503,18
0,2.0750427101752997,6
0,19.959047779500505,43
0,12.969452870560794,27
0,10.625191510833591,23
0,9.90216978349589,29
0,21.530852002264172,46
0,14.863358304963626,38
0,11.755821656926045,27
0,26.04288447958855,53
0,7.631416538032257,20
0,5.884966879474522,13
0,36.75716330236441,76
0,13.058146254185003,22
0,11.652229815026885,27
0,10.180637172248945,21
0,14.904840169579392,36
0,22.26195186002657,47
0,22.02770436054194,45
0,20.352462134793882,40
0,13.771181272300026,30
1,4.079409697537457,15
0,18.263646876611666,37
0,28.150377530299767,64
0,24.554228998257017,51
0,14.653933888429043,35
0,22.420300756405123,52
0,12.916063994863613,30
0,15.558815461493845,36
0,6.125080637409642,16
0,13.476576229679992,32
0,17.12452365769279,38
0,14.64766353608225,33
0,22.159704986324474,47
0,31.069392812067246,63
0,26.57310118642213,54
0,13.560378042534177,28
0,10.150535864999782,23
0,10.778722750395996,28
0,8.177608166356322,16
0,16.272106953937158,33
0,19.368949345741402,38
0,17.464316004708248,37
0,17.549200037004063,41
0,17.265601542153313,36
0,14.943567194106077,33
0,10.061150108002295,16
0,29.797167169827652,62
0,24.380253257057014,53
0,8.733953179974598,18
0,8.758067455268522,15
0,11.309837393799802,26
0,16.264229923972316,35
0,26.07236855072186,60
0,24.118773831904853,49
0,24.542002848321843,51
0,24.702673953587947,51
0,24.851218711992235,52
0,21.89351670263411,41
0,19.636029061401487,46
0,15.047566204761823,34
0,2.0498543207358786,6
0,14.96622269967841,31
0,30.415821830560844,65
0,11.680269306345352,27
0,10.994453201728797,23
0,24.139324198920637,50
0,16.64499860859971,37
0,12.15957596032915,26
0,28.46130511932462,58
0,20.993246783023835,43
0,22.06062347713231,46
0,11.483396731657344,22
0,19.97641367419324,40
0,19.011943454350128,42
0,22.216624077241377,49
0,25.193357161290656,53
0,25.00858807339018,42
0,17.36392651880453,33
0,21.515994621456002,47
0,6.8393756262535454,21
0,21.14889691777317,48
0,21.47451981179646,45
0,12.889166146202065,27
0,9.810017225613478,21
0,15.52994145923574,39
0,6.292375080132635,16
0,18.727045518249547,37
0,18.357609267456237,42
0,8.411459070535054,22
0,16.380540823256236,29
0,24.541701422014008,50
0,24.50088136930821,55
0,24.084327998536665,53
0,14.79712025007891,28
0,13.29493312712534,29
0,12.873096913479145,31
0,20.741437693628466,45
0,34.814938404078575,69
0,27.24003365727021,56
0,28.68618310140313,62
0,26.799235863355555,58
1,3.0978806852602343,11
0,14.394245981798166,38
0,12.538845213918218,28
0,25.99662170747324,50
0,29.507086372411827,61
0,10.688657829805592,16
0,16.309282817536186,33
0,20.45741225418758,43
0,12.092347435804768,34
0,10.97182638318973,25
0,10.580486096974393,25
0,23.079103628062203,51
0,8.727054025365211,21
0,25.08253937659482,51
0,16.694810146542384,40
0,22.013339592532137,48
0,28.36030329268133,64
0,10.648586991657986,27
0,9.466574456050747,19
0,19.413874961630054,40
0,7.7468854752886,17
0,10.159793182357973,22
0,15.092201215158994,34
0,17.254862041790496,37
0,6.0530189081411745,12
0,12.943023515402084,33
0,20.659268778815225,48
0,26.743953891917066,56
1,0.3250884666139715,5
0,26.43022651171451,54
0,23.039509243919767,46
0,7.338103333105101,15
0,4.265788231639457,8
0,19.331260279947927,42
0,12.652945452615324,29
0,17.085659703832736,38
0,22.865598992695713,46
0,13.032913782569194,30
0,17.29449044086949,43
0,19.788524539944362,43
0,23.08704152726068,48
0,30.04163225104338,71
0,29.555989599922,63
0,17.921786333584848,37
0,14.118252802849756,33
0,34.90703808955622,70
0,21.10269688367279,44
0,19.404807088533964,44
0,7.232939746384135,15
0,22.201789780020672,43
1,9.81540035498957,29
0,12.355811831868584,30
0,5.372459373916719,9
0,11.872317961930243,25
0,16.497627454434447,39
0,4.060077620810114,12
0,8.87865888933073,23
0,15.381616751603914,33
0,5.95009174680462,13
0,6.035126578390434,13
0,9.380920975711245,21
0,4.8005759134769015,13
0,20.892648848557283,37
0,8.09289935383855,13
0,22.127417656038986,47
0,23.367311390393095,51
0,6.46277815502215,14
0,16.326168136394,35
0,12.188515603114372,24
0,6.943588344422134,13
0,13.334729482532449,30
0,14.078772817561779,31
0,21.665520277131016,45
0,24.17298413296851,47
0,7.232172300785356,17
0,12.764498646297218,28
0,20.228957481720073,42
0,25.390486155458923,53
0,-3.4727125693899445,-4
0,26.19729733111222,57
0,14.661099723358966,33
0,28.225476931119466,64
0,12.62002776191158,32
0,9.371185135150572,21
0,16.358899521929548,32
0,25.33263324705638,55
0,16.244877161400023,33
0,-2.815407629894331,1
0,21.461093506005305,41
0,3.1520230060716674,8
0,8.18898278333046,24
0,6.725744282536855,16
0,1.324242081612704,7
0,5.99670433831832,17
0,8.113233492664346,17
0,11.110153449052248,27
0,15.573964857189257,31
0,13.328141577744086,28
0,4.156768298630682,17
0,14.54647793943994,31
0,23.781892021426493,51
0,23.585685838324306,47
0,17.077218268038543,41
0,20.95509685384537,42
0,23.13807524328563,47
0,26.893220638796812,55
0,29.5716042240362,59
0,13.437774571008916,25
0,13.826742317335144,29
0,27.782391754669817,57
0,28.488567339040458,59
0,28.32525536025112,56
0,-2.748471451614517,-5
0,14.242484872167095,30
0,-10.044121894842874,-17
0,21.83948735860281,44
0,16.444925474105784,35
0,16.417435947022625,35
0,14.898442035498482,35
0,26.42697120877311,57
0,13.655146334779772,31
0,24.264913431245635,54
0,20.428784146256405,42
0,18.854526664275003,44
0,19.700763963524857,42
0,16.885651897505117,35
0,7.250195674056338,18
0,21.729756589166925,43
0,21.706627128100685,51
0,14.848925540673465,33
0,21.845681086952197,42
0,23.191431793471057,46
0,5.747755639121605,13
0,14.862916017127255,31
0,12.45401126356512,29
0,8.75871930054018,23
0,18.578515234610066,43
0,9.25457910035541,23
0,12.524942377601253,25
0,17.96319075736713,42
0,18.798800909344465,44
0,18.572369541170808,34
0,33.871265830156915,69
0,11.970502517208992,25
0,18.001489338047268,36
0,6.353248042313378,18
0,19.850846703906278,44
0,25.227628944890416,53
0,25.710880785225243,50
0,10.913506586051877,18
0,13.764286064145665,27
0,26.0991058657937,52
0,15.253029258078085,30
0,23.669395249874373,44
0,8.220622396045998,14
0,27.066955838468914,55
0,24.217983036124984,52
0,19.712364178071944,40
0,9.611712717516191,21
0,14.7223161718965,32
0,17.210087662164593,37
0,18.107296506441568,42
0,15.161768932378981,30
0,14.252498058682797,32
0,17.53964521365538,34
0,27.164479799385315,60
0,-0.06304875335672477,4
0,5.025019211108976,15
0,3.6410132374883037,10
