T,X,Y
0,2.0844211963869235,9
0,5.198881068412662,16
1,7.957505420742509,23
0,13.215927010203917,30
0,23.46591201781096,50
0,1.7326820722977256,10
0,13.440341241068442,34
1,5.430149948362123,18
1,3.53837891338042,19
0,27.815255731740294,56
0,16.78826038944609,37
1,29.081219911597863,67
1,25.472985394283626,55
0,8.628830331812077,21
0,1.162537041674895,3
1,32.560700543913505,75
1,12.759814015146322,30
0,6.843616202833376,11
0,21.52936108110441,42
1,17.09195129505741,42
1,10.628802507080126,30
0,13.232637052932146,30
1,17.29060368578265,40
1,16.59162181076874,43
0,22.044089904814022,45
0,13.172279929283444,28
0,13.25478370521136,32
0,20.80504806699991,44
1,18.50356468018493,39
0,24.754063030967995,54
0,14.000739180503555,31
0,15.213327354850929,32
0,6.752031625528602,20
0,27.993645306774432,57
0,4.849787361390648,14
0,17.61645959814407,38
1,8.864319135740162,33
0,18.699029527367607,34
0,21.954938740554617,47
0,2.885678142003542,9
0,14.312449189501141,34
1,1.9463270456755808,10
1,27.234245106699547,60
0,12.454851182314425,32
0,3.3877556192606733,8
1,10.38454624003984,29
1,26.49057507717174,60
0,27.90043591336442,59
1,26.164909238334644,56
1,9.725176642264405,25
1,14.781767456837231,37
1,29.078001841778068,66
0,10.147315901211563,26
0,13.322406430931203,31
0,8.369186412291494,21
0,6.687413467224054,16
1,25.649766837242996,63
0,21.045444494536646,43
1,19.597022495002342,46
0,20.63725857010784,39
0,24.170522859838492,48
0,28.082903747575294,61
0,15.942422332822787,34
0,13.273255358618162,23
0,7.809457476691092,18
0,24.658454163495758,51
1,11.880302816530081,28
0,4.043168875667819,12
0,13.849644956916677,29
0,16.194741922968877,35
0,22.660064484895415,51
0,24.02997176796265,49
1,10.152001042165136,31
1,9.598276428411356,26
0,13.374923294814643,28
0,6.308647253654467,19
0,15.122452684776974,34
0,19.68957725924544,41
0,16.343404463615116,35
0,3.0933130699037275,9
1,6.463420720856245,16
0,26.286955618374474,57
1,7.893223876270428,23
0,21.90781605915165,42
1,21.055751708478812,47
0,13.423602272905054,32
1,8.024282391969887,20
1,17.6833967328181,49
1,8.911025189063942,22
0,14.593665099753661,32
1,16.848307626821658,34
1,10.265004199331946,28
1,14.184854493224805,34
0,13.532677997091865,31
1,6.116063455874976,20
1,14.475357971356921,35
0,10.902025020558566,31
0,1.406575014373633,8
0,13.298109009412101,27
1,13.736413247104132,36
1,11.160841922426634,21
1,-0.4934698880621369,5
1,22.20859384437071,56
0,21.46854799995672,44
0,21.20399485850088,45
0,18.598687771899133,36
0,5.945195153781748,17
0,16.983118259687977,37
1,8.579071892091935,25
0,33.500139407521495,72
0,11.835084766042137,31
0,21.340672647908633,47
1,3.5800699649960794,9
1,6.5629933182711255,22
1,11.70814954087966,32
0,21.62016824848621,42
1,20.381148834515443,43
0,18.30528345778488,38
1,1.1680410775060803,9
0,25.051135167642762,52
0,8.590525071030115,17
0,28.923229061491362,61
1,30.9293926630312,70
0,22.60943651827019,47
1,23.90736465095422,56
0,5.909625567305277,12
1,36.648194158263166,76
1,17.742824581865314,43
0,23.998270395367847,53
1,9.134616214889888,34
0,15.479967376178518,27
1,6.505146066695641,19
0,14.081144658265112,28
0,16.123754003012372,35
1,18.04652458549252,41
0,27.16677546361552,57
0,19.846718367351027,45
0,17.949842295989722,36
0,16.3083391605364,35
1,32.08321656365344,76
0,11.367463105064445,28
1,25.505647463988197,53
0,0.309857036757613,9
0,8.97763915392901,18
1,19.284004870546116,47
0,14.711641600092427,31
0,40.05867992121144,81
1,36.6356474670646,79
0,3.8468959219992467,12
0,7.43338651499622,15
1,14.86363542801784,33
0,29.922020049680267,60
1,25.094164773894917,58
1,18.619028941987935,39
0,4.685132484134007,14
0,9.24642763256716,19
0,-5.468974133798387,-5
1,3.7216469253668993,19
0,19.429792387258,42
0,22.33696256620841,49
0,5.594256969053907,12
1,16.893016520085656,39
0,29.041470278103148,55
1,17.33999496635912,41
0,13.58441691568039,28
1,20.931994683477466,42
0,20.259492472696753,44
0,16.68460864758146,40
1,11.756789889560203,32
0,12.645549195502639,31
1,16.763504563818127,40
0,11.646785291223289,23
0,26.70630275336219,56
0,23.185282357176526,48
0,24.74304855541579,48
0,32.26337982974533,70
0,28.67507946671787,60
0,27.38716133715485,55
1,19.008911260203725,46
0,14.496173064081072,31
0,34.445671621297734,73
0,10.64723937927889,28
0,11.08031837097181,23
1,9.080200818946299,22
1,17.75900630117396,47
0,19.381323468261193,48
0,24.272858143935494,49
1,14.233898699232421,33
0,2.160116170245349,3
0,18.581224347520582,40
0,23.824612236555062,50
1,16.286965852852173,39
1,14.964893598621558,40
1,20.532885185557564,46
0,27.49375697862273,56
1,15.503408036705569,35
1,4.67076076872606,21
1,11.516273061039792,34
1,14.704378139906467,41
0,1.622021031039365,3
0,22.183357283140424,51
0,9.886381896034292,23
0,20.088472026155884,45
1,17.580076195888708,44
0,13.532368900507533,29
1,29.044146850265903,65
0,11.526423264814504,21
1,10.636384090775557,27
0,18.358473385091152,38
0,22.729018614555088,44
0,15.996627639247533,35
0,8.153447473355822,23
1,21.541623678563674,49
0,20.840681645259636,41
1,32.60825694907697,70
0,14.243257241133017,31
0,17.71532597347741,43
1,11.471114056059765,31
0,4.103277901251957,11
1,16.606650597724165,37
0,22.81035863147339,49
1,7.899458476787828,25
0,10.605660683477502,22
0,6.600993954011683,16
1,26.731771074064895,59
0,10.939486999087645,27
1,20.64199735983445,53
1,9.08477001401928,27
0,16.60468659023791,37
1,10.998010121591868,30
1,-2.779808605045023,0
0,16.623094312463003,33
0,20.222333103789076,42
0,-0.6702884853281681,1
1,14.604385267545647,37
0,12.539922829404654,31
0,7.374162431255259,19
1,13.9895648688663,40
1,0.48271790415556204,11
0,18.004906459991638,38
1,25.488258369490644,59
0,5.906652645128968,9
1,15.476651630543454,43
0,27.402671421032906,56
0,16.97917645752472,35
1,11.851373602119686,37
1,8.715412815942685,22
1,17.422938467076193,40
1,14.938744495987383,37
0,21.052588742999927,43
0,3.837691653043807,10
0,24.616369232070138,52
0,12.771342278315775,30
0,21.14072610874878,44
0,10.220414066075506,25
0,5.616183341870379,13
0,11.463862775949826,27
0,8.365041992189234,23
0,13.002619399299496,23
0,21.18310316003511,44
0,24.630197551788775,52
1,17.628741975877254,37
0,11.675885097901595,17
1,12.389404671162191,33
1,20.737839692249842,47
0,25.090023216839974,55
0,13.415428048410726,29
1,14.995861837654154,37
0,9.98708376181937,21
1,17.65460075447697,43
1,23.654801616923898,52
0,-7.245847902430366,-13
1,18.04378129055245,46
1,11.594428197197445,30
0,-2.62307036983389,0
1,18.50927245637975,44
0,15.283918318808619,32
1,18.95475780084269,42
0,5.071798538926474,15
1,33.09713854813194,71
0,16.885313334884636,37
0,13.255270629239671,24
0,28.193425690878996,60
1,21.218255168391394,51
1,22.6630094612056,51
0,25.30578002091653,48
0,-0.5727994487545587,1
0,29.35464623638717,61
1,13.221507025188334,32
0,18.28389696873137,37
1,23.382554396107025,57
1,10.301563515313337,28
0,18.543249322067396,38
0,22.102948346056774,49
0,15.665241374341628,34
1,19.957125411356678,45
1,3.1525834048141075,16
1,6.4631876411351215,19
0,6.798510768687544,19
0,18.96878710553475,38
0,45.943129223099476,95
0,18.10262681096565,42
1,14.817038818511234,38
0,15.484014638717303,35
1,23.86627834351577,57
1,21.711225363736077,53
1,6.825833624094072,21
1,24.136183082038702,57
1,15.808549017296587,38
1,22.552142167262858,58
0,0.008019923129690909,0
1,3.5622457038077275,17
0,20.774743246769198,41
0,1.5944869885860218,7
0,19.11813585926616,45
1,18.705162977948003,42
1,17.16550668173363,47
0,18.844078523984376,37
0,18.124098349148625,36
1,19.579199357548248,48
1,12.7497631071992,30
0,15.82491503918156,37
0,39.43499594975203,83
0,25.095147637783946,45
0,20.89714493398824,40
0,19.138276729462703,39
0,10.179402222611806,24
0,17.81445959080795,35
1,14.024674745708987,33
1,23.568677641790725,56
0,8.679052710313801,17
0,-2.9043415882448222,-1
0,11.516841925185037,21
1,21.573912906181782,54
0,35.67052714081475,78
0,24.203071999946303,47
0,8.171445961149919,12
0,14.247637212810153,26
1,8.392465773348864,27
1,14.505987473132972,35
0,8.821601790275103,23
1,2.847661848273658,9
0,19.556687585863816,39
0,17.56535811815653,37
0,14.633932349968955,35
0,18.769879526174783,39
1,32.26652417843594,69
1,16.936517452190994,42
1,12.972708807269562,34
0,22.929381508356002,50
0,2.865144373083208,8
0,22.029068632576468,45
0,9.803511280850074,22
0,9.466415409463263,14
0,16.87966153103039,37
0,29.378799236085705,65
1,10.0363089063252,29
1,23.619877338319796,52
1,19.022577122575548,41
0,4.872705937812167,16
0,23.32990370146536,48
0,9.390326780384566,21
0,4.23851700282726,12
0,9.668400121770635,20
1,10.183334239078349,28
1,20.736409818383105,53
0,10.144884651144908,21
0,27.947791010413148,64
1,17.7695922444668,44
0,10.251609538243354,24
0,9.324336417260422,24
0,17.822812365878082,41
0,-0.23703771389892836,5
0,-1.4139375892103772,1
1,8.921579767567131,24
0,21.037308567630447,49
1,17.43329281328942,42
0,16.17385506680317,32
1,14.288630436496536,39
1,-1.4206357683822795,7
0,13.398445789067285,29
0,1.7991870822277267,6
1,22.68019759797953,55
0,15.930017708579364,40
1,15.281070604000057,38
0,19.190702332844786,37
0,18.582324524752153,38
1,17.859366375369884,45
0,18.78333737217313,39
1,11.287318163833277,28
0,5.316586815411961,15
0,18.731571481721385,42
0,27.57035677159309,57
0,24.09193898661561,51
0,14.286379381770502,29
0,20.89728931186397,42
0,12.479348740557658,26
1,19.076034436853334,42
1,11.137433188236944,31
0,17.123662757331182,36
1,32.020894311874386,70
1,22.179610445177087,52
0,27.988497104944123,59
0,9.81224486173847,20
1,10.511219274222931,27
0,15.683428009948381,31
0,20.453969272489946,47
1,14.33160433386037,31
1,24.106572171192905,55
0,11.59576913220804,28
1,26.881144614221,58
1,23.74690684873707,52
1,7.0735983592831015,19
0,20.66373490182243,38
0,14.207926724962466,34
0,24.150206085210705,50
0,11.699475489237386,22
0,18.488920720943213,37
0,20.36570053732569,43
0,-6.031162029926794,-10
0,0.9576748776071469,1
1,17.023136803228773,43
0,14.988672807338176,29
1,24.12584765194789,54
1,17.807861580351126,43
1,5.832686628462056,17
1,18.62613344564889,45
0,9.99611709457288,20
0,14.163081947699684,38
1,11.927476014653084,30
1,18.78851964482909,47
0,4.6250534064937145,9
1,7.037909231225978,18
0,-1.7944244414773642,-1
0,33.15135255114318,67
0,8.008732950713396,17
0,9.089077883780215,20
0,6.7606036055248,18
1,10.844389453201895,34
0,12.49123981065741,33
0,20.91618750597124,44
0,17.407268676174102,42
0,18.62595642647461,44
0,11.271300036114244,23
0,15.413654401377606,31
0,25.740004286164787,53
0,15.816729498623479,39
0,18.444979163130256,38
0,-0.23892635004609986,1
1,20.131936872272217,51
0,18.062319698701465,37
0,26.300318979348198,54
0,-6.022154126238142,-7
0,16.17580203642382,35
0,14.970504446662067,25
0,16.609567059438547,31
1,10.887484251634648,31
0,17.585213785984575,33
1,21.510384784357804,53
0,16.242007494179305,34
0,13.529731826417718,30
1,14.168615829470905,36
1,12.7615593739792,27
1,16.179465468193776,37
0,10.111721354144564,19
1,-0.08011923792001951,7
1,26.68787094905202,65
0,1.773528126573261,5
0,14.872063390377448,32
1,5.371122905924761,12
0,13.50957694227333,28
1,8.07156328259012,22
1,15.440476610099417,37
1,9.049600070529065,27
0,5.396458317966486,17
0,18.236448713260238,38
0,26.429459209850606,56
0,18.518853829427663,34
1,16.614670391591115,42
1,7.312932348965685,22
0,15.05991622575444,27
0,19.29053936100273,41
0,10.502881962954042,21
0,22.903760534911445,51
1,15.374267056102587,39
0,18.522171080333194,39
0,11.71145688015798,30
0,11.76420771475007,25
1,17.439687197154342,41
0,18.75145728468315,39
0,18.442582143446952,39
0,7.520035983582291,14
0,9.779749147186358,23
0,15.476348904937268,34
1,0.783339261636117,7
1,23.991242549595924,50
0,18.158737742960533,42
0,15.945413904024079,38
1,9.908061694143598,29
1,22.178008895661364,54
0,13.425075163017137,34
1,30.805306878929265,70
0,18.74773332479353,44
1,3.6706401950861007,14
0,21.41804519507725,42
1,11.374175507679414,30
1,11.42612381203198,29
0,13.657519365072226,31
1,14.542756848919343,42
0,17.599269996102436,39
1,21.677661670514297,54
0,19.208079239784382,47
0,9.773926195109658,27
1,4.755482851376984,17
0,9.107099924262892,18
1,18.439853191661367,50
1,22.49684151732733,49
1,29.949069586210918,62
1,4.774141151029303,11
0,16.179655457452423,38
0,13.710605950768473,25
0,12.322224809382213,26
0,16.641323092281255,35
0,13.550721612423667,33
1,13.40026589395166,30
0,10.357083603555235,23
0,18.69650336880584,41
1,23.972889161278896,59
1,28.597209297940573,64
0,11.322225404976699,26
0,7.095517350887274,16
1,13.428305130216975,37
1,8.84650431621101,28
0,23.762179305929553,49
0,8.97221225343906,22
1,16.120260211168752,35
0,4.778074187681405,12
1,12.729417417753645,30
0,17.056979119413022,35
0,27.76072049238581,61
1,9.982941005741438,34
0,18.481321997411335,40
0,-1.102340542283894,0
0,5.861971289210182,13
0,9.001837818030403,23
1,11.525544027419603,30
1,18.962104026785248,48
0,20.56571040247902,48
0,2.641050858957721,10
0,19.744106181555065,41
0,6.581912759978124,18
0,30.1834779753109,61
0,18.00478297398498,33
1,16.719251611369458,44
1,14.080356683995998,41
0,15.228500091562237,37
0,15.51219597016755,32
0,9.963997746147873,12
0,21.462188191163847,43
0,17.6486247181461,40
0,21.48352999091155,44
1,15.000234240405154,42
0,20.928978964853503,42
0,9.432220758748663,23
0,44.0005527364479,91
0,9.80776619261999,23
1,11.92284264533733,27
0,23.18741156995242,48
1,25.35257299905147,59
1,9.122950805244404,24
0,2.1858788513051053,3
0,4.303024867141746,9
1,7.5395814067788915,20
0,9.207779546929217,22
0,14.167650252385643,34
1,23.720668637324444,56
0,24.121224414492,52
1,10.592509059008368,28
1,19.794947869501613,47
1,22.532350539711164,47
1,26.70902396973238,61
1,14.200955813548454,38
0,9.527137929777211,20
0,21.46572142677792,47
0,27.589486961373403,53
1,11.273258576509473,30
0,31.055840525325998,64
0,29.21760778804637,62
0,13.364985398587807,29
1,2.9189042535368888,20
0,10.691187852817635,14
0,12.6483023729933,23
0,19.71656423265069,40
0,2.0989257872152134,7
0,34.91034124176205,70
1,34.185959878164006,74
0,9.672200348829957,17
1,0.5650237633789832,4
0,14.10223882877066,28
0,18.846921739119583,45
1,26.22337744817284,57
0,21.145243049976383,53
0,13.83405396602601,33
1,-0.2995923403870009,6
0,19.528324621109295,44
1,22.18500553161409,55
0,12.95843416266532,25
0,17.63737689393882,33
1,17.064158586710672,46
0,13.487983673575046,26
0,6.184658612867633,17
0,18.169636529614316,41
0,4.0854244037037635,5
0,26.64249030551011,58
0,8.239220509780361,20
1,19.365884210421527,50
0,9.579163034041855,21
1,18.454917245093306,46
0,13.73268125914344,31
0,19.68011344621725,41
0,9.090616584772985,25
0,2.3724357546872277,10
1,13.163933518787347,38
1,12.60016881756498,34
1,3.3770640852899643,18
1,9.887636518424127,24
1,2.0191772810235555,9
0,16.322402279118688,38
1,12.413189501849118,31
0,15.521019430487634,32
0,36.22426580400269,75
0,16.66967950647792,31
1,18.392308046241308,45
1,20.42078102423863,50
0,14.289832394797434,30
0,10.67396635571819,20
0,22.426737593133748,52
0,23.634989622692018,51
0,-7.931168163436144,-16
1,14.101861306274294,34
0,12.680169047105895,23
0,10.879367199621896,19
0,25.328276901222893,47
1,11.11330925046531,27
1,22.297557921945796,53
0,11.042056199168616,27
0,12.12254133939873,26
1,21.210384993085725,53
1,9.476372657783202,28
0,14.085721246611504,27
1,6.552387227296906,18
0,8.29558873156343,20
0,21.15426869399516,47
0,20.05322250467347,46
1,6.224067630756535,16
1,5.904537822801567,13
0,35.74176686633214,80
1,10.228221740588463,27
0,8.40001191238937,22
0,19.463354523759605,41
0,9.160743170433458,16
0,12.443526953782381,31
0,22.506794043482998,49
1,23.346859043657318,58
1,13.785670542392612,37
1,26.092596660753767,57
1,14.210545219495641,36
0,13.441280737879964,32
1,15.310147597269037,36
0,12.90455193076974,29
1,19.572004132958554,50
0,17.618306115221245,34
1,9.160685627529968,25
0,16.79894373425374,36
0,11.026072186401725,27
1,10.738502806220882,29
0,14.24419656120607,29
0,23.503434043558983,51
1,17.56850996822299,41
1,25.500262235600808,60
1,27.85386807574418,64
1,15.085940563240472,37
1,10.517993893083675,31
0,9.061148359272675,24
0,17.586191251598432,34
0,22.28497238431615,49
0,28.02056260679378,58
1,4.9063585181245575,16
1,22.749331513859783,53
0,23.93402849485394,54
1,34.86436684973425,77
1,16.877094129773862,40
1,15.12948764962954,34
0,3.2386547851197314,8
0,9.169535300112216,21
1,6.567074705986412,18
1,7.321936644558733,21
0,8.211197551144924,20
0,3.1457505387526954,13
0,14.673523238898529,31
1,18.507044253226166,50
1,21.51319179235554,53
1,14.663968420565949,39
1,23.88345378415235,57
0,23.96491480155247,51
1,3.3027079855288513,12
0,13.263770579759818,29
1,5.458054749692447,19
0,7.622634620072272,18
0,16.928638961955247,41
1,14.456726038159418,42
0,27.170936359157587,59
1,31.84451957165126,74
0,18.83262880785739,38
0,13.944635588301619,25
0,14.316168572066628,31
0,15.395522093329955,34
0,20.0715456915596,47
1,9.624503413997388,34
0,20.169250524655432,44
0,13.554012844124447,34
1,23.97357275291743,59
0,26.41533467833466,56
1,29.4171811134479,69
1,14.27586406659454,37
0,4.729456642909852,17
1,2.0547111628555097,9
0,13.199361726654072,22
0,4.206244770113406,11
1,2.3754882418484566,15
0,12.73194107750186,31
0,7.673917298486391,16
0,21.072843034693133,46
0,31.068611451535954,63
0,13.761444353609633,32
1,18.0831109245666,42
0,2.966479420837805,5
0,17.039301386929775,40
0,9.986062752604617,19
0,6.80492122485513,12
0,0.7099638548041387,6
1,28.402572145927515,65
0,2.7005529894069866,1
0,5.94215571637482,18
1,15.692211687209308,35
1,17.930036555119507,42
0,17.966354389705725,38
0,16.499535040301478,42
0,8.497059367790449,20
0,21.783694642649987,49
1,17.190914779104208,42
1,4.039106319220966,17
0,28.47347939140951,55
0,12.925921446154073,29
0,23.251247584192036,47
0,4.030628708370093,8
1,6.155034322040883,21
0,11.090442091476158,28
0,10.148633302034485,24
0,23.787544912858046,49
1,2.701419817983698,15
1,17.009220733954297,38
0,7.583438912717094,19
0,19.833654135743167,44
1,17.364354602866506,42
0,11.296855500567986,25
1,33.491344974738915,75
0,15.348880670714765,32
0,24.486314070865575,51
1,5.095061010745582,20
0,14.728457089004822,26
0,16.43445267763179,39
0,16.83797727224587,38
1,12.977180014097984,34
0,9.105058757103343,18
0,-9.009953004004355,-16
0,11.198621828778961,23
0,8.405605564807457,22
0,13.704194135835603,32
1,22.627664802780668,56
1,33.500855571410625,75
0,20.022295131186688,37
0,23.90854104429767,48
0,20.818355204597403,43
1,21.60546284380648,52
0,20.51791537984667,39
1,13.706496720391883,34
1,13.213591569840826,34
1,18.469903085865404,43
0,30.226718925244505,63
1,22.102551935295367,59
0,28.73353465703031,60
0,5.496218619657725,20
0,17.994778857079265,39
0,19.07296463994449,39
0,20.057213643217583,44
1,4.9012548276668415,16
1,1.1447818473687832,10
0,-1.095834947829399,-5
0,12.711737215716429,29
1,34.67193318822861,75
0,17.658705152477623,41
0,6.231314051366885,15
1,18.639196212431145,44
0,13.516608566139542,26
0,17.302447766896027,37
0,12.324719777704729,26
0,5.584901595744023,11
0,11.697234447163563,32
1,21.67089798945714,50
1,18.399509527934132,47
0,25.749947583469627,58
0,7.417772617300509,19
0,24.390891913452556,53
0,16.50607310200267,37
0,17.57916074770868,41
0,26.025499381869487,56
1,15.020258482032592,39
0,18.122131250291453,39
0,21.215898207315952,44
1,21.29637501976487,49
1,22.63874565357439,51
0,26.475185309463846,56
0,20.399793710270806,47
0,12.657174975699398,25
1,35.77881466489707,77
0,15.961013033468523,32
0,19.24554384294454,41
0,10.262144867138549,26
1,-1.212766365262695,4
0,10.03213210404046,23
0,16.780599686895986,29
1,20.51451810997837,48
0,16.49614930756525,37
0,22.63330210457201,46
0,24.208396456297216,46
1,24.187426210741275,57
1,16.3242493238182,40
0,16.960595557136322,42
1,14.583646285447916,35
0,9.313180240622756,21
0,27.718954867843706,57
1,6.376742599656568,21
0,15.738264406745152,29
1,18.12840724616083,48
1,-0.7953892088831758,8
1,22.265238849250593,51
0,13.519725431459626,28
0,18.116193203249708,40
0,13.676248952757483,31
1,4.051667560086637,14
0,17.899365822730815,38
1,17.172629529012053,43
0,24.308814040351876,50
1,20.130832520875458,47
1,2.869841913111557,12
1,25.14525523714162,57
0,22.705528359728103,44
0,22.46716299999663,45
0,20.224176158978448,44
0,10.700360338839179,26
1,20.604964410570005,49
0,13.429387360464254,19
1,39.39446443192256,82
0,14.44886631544119,33
0,7.469652937073935,22
1,13.622157975071064,38
1,27.86479081359945,63
0,11.78389746347693,25
1,-3.203675813182109,0
0,28.097496142006015,64
0,18.965775162413422,41
1,12.378574238056048,30
0,22.064399658942172,49
0,8.964108826091048,23
1,6.961982114118387,15
1,23.9662090888689,54
0,12.221134900376338,30
1,20.59587329989684,51
0,16.44495336988784,32
1,23.015781908535033,54
0,17.21553865420114,40
1,-0.04573405035616318,8
0,21.795619677673287,43
0,12.5497885747695,27
0,23.40701680154893,51
0,17.247082886363494,38
1,27.734623969227346,60
0,13.827713009710607,37
0,-0.11447958025882343,3
0,13.77677422451739,26
0,20.45590346312603,42
1,13.601746751651346,27
0,12.595224127996199,26
1,28.12916838507541,64
0,15.119833960030656,40
1,24.761625245878992,58
0,17.520862308293708,39
0,4.761648308901583,14
1,8.803361170762066,26
1,13.818624807648817,33
0,18.788911163253715,44
0,9.838152214722445,24
0,5.012090044647696,17
0,8.203451362282927,22
1,12.143843799931545,29
1,9.242059974666912,25
0,11.65022370474313,25
0,31.21664783475797,64
0,18.553355155625894,41
0,9.772307567495586,22
0,16.227985619129132,33
1,28.933143774374614,70
1,21.487113508576204,55
0,15.492644748150404,34
0,5.456546200366187,10
1,2.704527826139927,11
0,13.566261212864799,28
0,15.443379440397745,31
0,3.2962874450487636,6
1,5.587522789802728,20
0,15.95287298826114,35
0,-1.4576176365599665,1
1,2.4889195037711502,10
1,15.864879389391062,40
1,20.76857303729265,55
0,18.831775491295673,41
1,24.268704224466077,55
0,28.904180299107125,68
0,23.464903557558152,50
0,14.16120664957828,29
0,33.33856360450393,72
0,29.773876287859395,60
0,23.827061716062456,49
1,9.816205590913228,30
0,19.534829371367735,40
0,-0.42787259092433416,-2
1,13.668990160643713,37
0,-3.5833549569375265,-1
0,12.974953924067693,25
0,24.554746233663494,51
0,16.50155311820867,39
0,29.29011383002519,62
1,16.360892995201052,43
0,17.187394767405323,37
0,13.960535261801502,29
0,20.645723207422726,42
1,16.122907926431203,39
1,26.017210353708634,60
0,29.314433855802893,53
0,19.400301554490696,36
1,7.420399555967574,23
0,20.9036006029912,46
1,27.280848116484123,60
0,21.648463870651362,46
1,18.783002935723786,42
1,23.97891217573877,52
0,27.00291040545362,57
0,-4.447544114606725,-5
0,28.617568546473677,58
1,22.65633679404492,49
0,20.31713118256603,44
1,12.01571129229165,32
0,18.276502120411767,39
0,21.330906372664604,45
1,4.584560053403859,16
0,22.460972286464838,49
1,17.04182571175017,43
0,28.220489943761024,64
0,21.893524595497734,51
1,15.070775715932532,38
0,16.91607015988327,33
0,21.617525227346764,48
1,17.6611292376326,41
1,20.8637350239068,54
0,10.776748669881325,20
1,6.4853780620171975,19
0,11.901768209249543,31
0,5.043822190930193,13
0,10.26242074399283,25
1,19.31959775647981,48
1,3.4187541683518656,13
0,6.637966748431676,18
0,22.364899908862448,45
1,12.241005102210014,31
0,16.39894468278004,42
0,6.587485260629656,15
0,8.122624887219438,20
0,14.053183559074508,28
0,29.537214437969226,66
0,20.031883662565903,40
0,3.083130448109907,7
0,20.065100688311446,41
0,23.8600866112087,48
0,22.01308440794629,42
0,6.686793808444563,15
0,15.95163315928457,33
0,33.47009530559308,69
1,9.010011112267549,23
0,19.151733904211206,38
0,10.473859913798904,23
1,6.3115428525226065,20
1,13.027848287905664,31
0,24.72616568154504,52
0,25.75968122052559,53
1,9.433170696604382,29
1,12.698360523688589,35
1,9.373775071166264,28
1,-0.1344664525815631,10
0,21.33686404116848,43
0,28.953785814475548,64
0,28.496852090271453,60
0,12.766742892982087,27
1,27.12283093904737,63
0,25.23776469734974,50
0,13.810597959916771,35
0,16.47428887302129,36
0,13.570657761671145,25
1,18.438773193291873,41
0,31.047478137085495,63
0,9.131641434032103,19
0,6.98823546309395,18
0,23.530780440863804,52
1,17.02615147166874,45
0,1.427100628065567,7
0,8.46166038223614,17
1,9.947857493724696,31
1,11.699396491503352,35
0,19.150397985094838,35
0,24.53747703367143,50
0,15.291826209794184,32
0,17.779764257087084,36
1,10.635805999853691,32
1,24.76321575603165,58
0,27.34861750218527,57
1,14.493958954317842,33
0,10.680587495293764,18
0,33.18625058601282,66
1,24.03514858171571,53
1,9.47560826853693,24
